"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","vor","overallRank","adp","aav","adpDiff","exp","ecrPosition","sdRank","ecrRank","risk"
"Sam Acho","LB","CHI",2495101,1988-09-06,0,0,0,NA,171,0,13,-81.5388888888889,1287,170,1.91,1117,5,NA,NA,NA,NA
"Sam Barrington","LB","NO",2540280,1990-10-05,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,8.42,NA,3,NA,NA,NA,NA
"Scooby Wright","LB","ARI",2556382,1994-08-28,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,6.62,NA,0,NA,NA,NA,NA
"Sean Porter","LB","JAC",2539321,1991-01-12,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,NA,NA,3,NA,NA,NA,NA
"Sean Spence","LB","TEN",2532952,1990-06-07,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,5.18,NA,4,NA,NA,NA,NA
"Sean Weatherspoon","LB","ATL",496963,1987-12-29,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,4.39,NA,6,NA,NA,NA,NA
"Shaq Barrett","LB","DEN",2550541,1992-11-17,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,6.7,NA,2,NA,NA,NA,NA
"Shayne Skov","LB","SF",2550309,1990-07-09,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,0.91,NA,2,NA,NA,NA,NA
"Sio Moore","LB","ARI",2539220,1990-05-02,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,9.11,NA,3,NA,NA,NA,NA
"Spencer Paysinger","LB","MIA",2530855,1988-06-28,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,0.97,NA,5,NA,NA,NA,NA
"Tank Carder","LB","CLE",2533029,1989-01-18,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,3.31,NA,4,NA,NA,NA,NA
"Terence Garvin","LB","WAS",2541777,1991-01-01,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,NA,NA,3,NA,NA,NA,NA
"Tourek Williams","LB","SD",2539934,1991-06-09,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,NA,NA,3,NA,NA,NA,NA
"Trent Murphy","LB","WAS",2543503,1990-12-20,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,4.86,NA,2,NA,NA,NA,NA
"Trevor Bates","LB","IND",2556378,1993-08-28,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,7.83,NA,0,NA,NA,NA,NA
"Vontarrius Dora","LB","DEN",2556515,1992-09-07,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,NA,NA,0,NA,NA,NA,NA
"ZaDarius Smith","LB","BAL",2552279,1992-09-08,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,7.03,NA,1,NA,NA,NA,NA
"Zach Vigil","LB","WAS",2553687,1991-03-28,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,3.12,NA,1,NA,NA,NA,NA
"Zaire Anderson","LB","DEN",2553489,1992-08-18,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,5.28,NA,1,NA,NA,NA,NA
"Zaviar Gooden","LB","ARI",2539264,1990-01-01,0,0,0,NA,171,0,13,-81.5388888888889,1287,NA,NA,NA,3,NA,NA,NA,NA
"Blake Bortles","QB","JAC",2543477,1991-12-16,148.6525,63.5472,270.804,89.5281182687875,25,17.259625,6,-81.6401666666667,1403,92.1275,22.7133333333333,1310.8725,2,24.9,5.3,164.2,8.15714840817024
"Josh Huff","WR","TB",2543746,1991-10-14,9.94633333333334,-0.048,17.8728,8.14517938551523,148,0.666333333333334,13,-81.7259087301587,1404,150.98,5.84,1253.02,2,NA,NA,NA,3.72484319257166
"Andre Williams","RB","SD",2543565,1992-08-28,4.45,0.89,8.01,4.45,117,0.1725,17,-81.7466666666667,1405,150.97,3.015,1254.03,2,NA,NA,NA,3.34151381103664
"Patrick DiMarco","RB","ATL",2530763,1989-04-30,4.375,1.68,7.15,3.18463106183432,118,0.38,17,-81.8216666666667,1406,150.96,1.17,1255.04,5,NA,NA,NA,3.21175367893055
"Zach Line","RB","MIN",2539303,1990-04-26,4.18,0,8.2,3.77592372804325,119,0.374999999999999,17,-82.0166666666667,1407,150.99,4.95,1256.01,3,NA,NA,NA,3.27238912853456
"Tanner McEvoy","WR","SEA",2556612,1993-01-26,9.51,0.375,16.57,7.54176637134829,149,0.6875,13,-82.1622420634921,1408,160.485,0.5,1247.515,0,NA,NA,NA,3.64928799276334
"Darrel Young","RB","CAR",2507737,1987-04-08,3.81,0,7.62,4.39940905122495,120,0.105,17,-82.3866666666667,1409,170,1.665,1239,7,NA,NA,NA,3.3363258472749
"Alan Cross","RB","TB",2556508,1993-05-02,3.8,1.14,6.348,2.99492904757358,121,0.24,17,-82.3966666666667,1410,160.495,0,1249.505,0,NA,NA,NA,3.1923002549616
"Mack Brown","RB","WAS",2553867,1991-09-24,3.61,-0.12,7.344,3.71164384067222,122,0.109,17,-82.5866666666667,1411,150.98,2.705,1260.02,0,NA,NA,NA,3.26579740146947
"Greg Salas","WR","BUF",2495223,1988-08-25,9.05,1.81,16.29,12.7986327394765,150,0.730499999999999,13,-82.6222420634921,1412,NA,6.42,NA,5,NA,NA,NA,4.30751640263262
"Steven Hauschka","K","SEA",2507374,1985-06-29,29.675,11.87,41.6,17.2993316344881,24,0.862500000000001,9,-82.6755185283446,1413,73.2166666666667,6.005,1339.78333333333,2016,NA,NA,NA,2.99020349637817
"Jalston Fowler","RB","TEN",2552464,1990-07-26,3.51,0,6.675,3.0083882728132,123,0.1515,17,-82.6866666666667,1414,160.485,1.10666666666667,1253.515,1,NA,NA,NA,3.19368046178703
"Rod Smith","RB","DAL",2553743,1992-01-10,3.492,0.05,6.655,2.97471612090969,124,0.3175,17,-82.7046666666667,1415,160.46,1.33333333333333,1254.54,1,NA,NA,NA,3.19022747448229
"Khiry Robinson","RB","NYJ",2542022,1989-12-28,3.225,-0.36,7.71,4.50242989950982,125,0.125,17,-82.9716666666667,1416,150.99,5.33,1265.01,3,NA,NA,NA,3.34689035417872
"Cedric Peerman","RB","CIN",79629,1986-10-10,3.124,0,7.57,4.49045921927814,126,0.0734999999999997,17,-83.0726666666667,1417,160.495,2.315,1256.505,7,NA,NA,NA,3.34566279358243
"Walt Powell","WR","BUF",2543619,1991-11-23,8.595,-0.192,18.586,7.82813249334305,151,0.6555,13,-83.0772420634921,1418,150.98,3.22,1267.02,2,NA,NA,NA,3.68514477585828
"Daniel Lasco","RB","NO",2555219,1992-10-09,3.076,1.225,4.565,1.6280368546197,127,0.0509999999999997,17,-83.1206666666667,1419,170,2.62,1249,0,NA,NA,NA,3.05212919007866
"Antone Smith","RB","TB",89798,1985-09-17,3.025,-0.3,6.4,3.29876870968548,128,0.0095833333333335,17,-83.1716666666667,1420,160.485,0.96,1259.515,7,NA,NA,NA,3.22345818329819
"Rhett Ellison","RB","MIN",2532835,1988-10-03,3.025,0.52,5.42,2.42009813850596,128,0.234583333333334,17,-83.1716666666667,1420,150.97,1.16,1269.03,4,NA,NA,NA,3.13335291363726
"Byron Marshall","RB","PHI",2556841,1994-02-13,3.00583333333333,0.34,5.05433333333333,2.48080265348849,130,0.497333333333333,17,-83.1908333333333,1422,160.465,2.53666666666667,1261.535,0,NA,NA,NA,3.13957799601915
"Chandler Catanzaro","K","ARI",2550325,1991-02-26,28.9,10.64,45.2,18.3828724632469,25,1.6875,9,-83.4505185283446,1423,125.915,4.82,1297.085,2,NA,NA,NA,3.04136274983267
"Joique Bell","RB","DET",497145,1986-08-04,2.575,-0.07,7.16,5.0195451321144,131,0.1565,17,-83.6216666666667,1424,170,2.125,1254,6,NA,NA,NA,3.39991911035644
"Nick Folk","K","NYJ",2507225,1984-11-05,28.725,11.49,39.16,16.620074458317,26,3.125,9,-83.6255185283446,1425,157.21,4.22,1267.79,9,NA,NA,NA,2.95813244827901
"Tavarres King","WR","NYG",2539235,1990-07-14,8.044,1.85,16.007,8.2882437222852,152,0.367452380952381,13,-83.6282420634921,1426,150.97,4.96,1275.03,3,NA,NA,NA,3.74275671829338
"James Develin","RB","NE",2508101,1988-07-23,2.442,1.2,3.455,1.30932654444947,132,0.0470000000000002,18,-83.7546666666667,1427,160.485,0.636666666666667,1266.515,6,NA,NA,NA,3.0194463173576
"Senorise Perry","RB","MIA",2550633,1991-09-19,2.395,0,6.706,4.79,133,0.141666666666667,18,-83.8016666666667,1428,NA,3.95,NA,2,NA,NA,NA,3.37637988336178
"Storm Johnson","RB","MIA",2543570,1992-07-17,2.395,0,6.706,4.14826168412746,133,0.0191666666666666,18,-83.8016666666667,1428,150.98,1.21,1277.02,2,NA,NA,NA,3.31057137002346
"Wendell Williams","WR","HOU",2556710,1990-09-18,7.835,7.575,8.095,0.459619407771256,153,0.369285714285715,14,-83.8372420634921,1430,150.94,2.485,1279.06,0,NA,NA,NA,2.76251058435155
"Juwan Thompson","RB","DEN",2550263,1992-05-13,2.35666666666667,-0.144,4.424,1.92376078438967,135,0.256666666666667,18,-83.84,1431,160.485,1.985,1270.515,2,NA,NA,NA,3.082454872207
"C.J. Spiller","RB","FA",497204,1987-08-15,2.15,0.43,3.87,2.15,136,0.11625,18,-84.0466666666667,1432,159.355,6.595,1272.645,6,NA,NA,NA,3.10565508648421
"Malcolm Johnson","RB","SEA",2553446,1992-08-11,2.05,-0.28,4.7,2.72824730061872,137,0.10875,18,-84.1466666666667,1433,NA,10,NA,1,NA,NA,NA,3.16495276944065
"Quan Bray","WR","IND",2553467,1993-04-28,7.51809523809524,0.679,14.704,8.75736168451831,154,0.109095238095238,14,-84.1541468253968,1434,151,13.83,1283,1,NA,NA,NA,3.80149642151162
"Ryan Hewitt","RB","CIN",2550206,1991-01-24,2.0175,0.807,2.776,1.13244812243211,138,0.234,19,-84.1791666666667,1435,150.99,2.86,1284.01,2,NA,NA,NA,3.00130791778461
"Cody Core","WR","CIN",2555331,1994-04-17,7.41333333333333,1.59,13.52,5.3684624324744,155,0.0109999999999992,14,-84.2589087301587,1436,150.99,4.57,1285.01,0,NA,NA,NA,3.37716192075194
"DeAnthony Thomas","WR","KC",2543638,1993-01-05,7.40466666666667,2.5128,12.424,4.70034419543458,156,0.00895238095238149,14,-84.2675753968254,1437,160.45,3.38666666666667,1276.55,2,NA,NA,NA,3.29350478093235
"Stedman Bailey","WR","LAR",2540157,1990-11-11,7.4,0,17.76,10.4651803615609,157,0.0602857142857145,14,-84.2722420634921,1438,150.98,2.31,1287.02,3,NA,NA,NA,4.01533765189752
"Demarcus Robinson","WR","KC",2555478,1994-09-21,7.39142857142857,0,14.806,7.20206007943249,158,0.242428571428572,14,-84.2808134920635,1439,160.485,2.125,1278.515,0,120.3,21.7,292.5,6.64025528236258
"Joe Kerridge","RB","GB",2556415,1992-09-17,1.865,0.373,3.357,2.63750829382582,139,0.226,19,-84.3316666666667,1440,NA,NA,NA,0,NA,NA,NA,3.15564773187138
"Brandon Tate","WR","BUF",81306,1987-10-05,7.288,2.916,11.022,4.20821973444037,159,0.367166666666666,14,-84.3842420634921,1441,157.28,1.975,1283.72,7,NA,NA,NA,3.23188436322838
"Anthony Sherman","RB","KC",2495340,1988-12-11,1.702,0.25,3.555,1.58954584708967,140,0.134,19,-84.4946666666667,1442,160.475,0.645,1281.525,5,NA,NA,NA,3.04818204227746
"Roosevelt Nix","RB","PIT",2550235,1992-03-30,1.576,0.2,3.826,2.19078296506067,141,0.0547499999999999,19,-84.6206666666667,1443,NA,1.81,NA,2,NA,NA,NA,3.10983726827668
"Jay Prosch","RB","HOU",2543695,1992-08-21,1.56,0.2,3.2,1.42121075143696,142,0.0962499999999999,19,-84.6366666666667,1444,NA,NA,NA,2,NA,NA,NA,3.03091973751309
"Freddie Martino","WR","TB",2550223,1991-09-07,7.01,-0.048,12.824,5.7938329282091,160,0.269166666666668,14,-84.6622420634921,1445,160.495,0,1284.505,2,NA,NA,NA,3.43042386910777
"Keith Smith","RB","DAL",2550400,1992-04-08,1.4825,0,3.471,1.99930612963598,143,0.0725,19,-84.7141666666667,1446,NA,NA,NA,2,NA,NA,NA,3.0902018412399
"Raheem Mostert","RB","SF",2553728,1992-04-09,1.445,-0.12,4.44,2.32691856325055,144,0.0999999999999999,19,-84.7516666666667,1447,NA,5.02,NA,1,NA,NA,NA,3.12379760243114
"Stepfan Taylor","RB","ARI",2539315,1991-06-09,1.375,-0.12,3.73,2.27637321193165,145,0.145,19,-84.8216666666667,1448,150.98,3,1297.02,3,NA,NA,NA,3.11861431456412
"Arrelious Benn","WR","JAC",497270,1988-09-08,6.83166666666667,-0.048,11.32,5.37839634298387,161,0.389666666666666,14,-84.8405753968254,1449,NA,NA,NA,6,NA,NA,NA,3.37840577624693
"Aaron Green","RB","LAR",2556541,1992-10-15,1.315,0.263,2.367,1.315,146,0.200833333333334,20,-84.8816666666667,1450,150.94,2.71,1299.06,0,NA,NA,NA,3.02002811474453
"Bryan Walters","WR","JAC",2528181,1987-11-04,6.65,0,14.42,7.73967053562359,162,0.433,14,-85.0222420634921,1451,NA,4.68,NA,6,NA,NA,NA,3.67406818199304
"Cedric ONeal","RB","BUF",2556760,1994-01-29,1.145,0.229,2.061,1.61927452891719,147,0.0700000000000001,20,-85.0516666666667,1452,NA,1.64,NA,0,NA,NA,NA,3.05123063748549
"Will Johnson","RB","NYG",163982,1989-11-14,1.08333333333333,-0.105,2.705,1.63927490745824,148,0.0500000000000003,20,-85.1133333333333,1453,160.49,0.5,1292.51,5,NA,NA,NA,3.05328162173473
"Glenn Winston","RB","CLE",2551357,1989-04-29,1.06666666666667,-0.21,2.77,1.72497987105808,149,0.141666666666667,20,-85.13,1454,170,1,1284,2,NA,NA,NA,3.06207043190972
"Bishop Sankey","RB","MIN",2543682,1992-09-15,1,0,2.4,1.4142135623731,150,0.225,20,-85.1966666666667,1455,NA,3.76,NA,2,NA,NA,NA,3.03020219486611
"Jerome Felton","RB","BUF",230,1986-07-03,0.85,0,2.38,1.47224318643355,151,0.2375,20,-85.3466666666667,1456,160.495,0.5,1295.505,8,NA,NA,NA,3.03615297448226
"Maurice Harris","WR","WAS",2556404,1992-11-11,6.234,2.24,10.395,4.27346978461297,163,0.14825,15,-85.4382420634921,1457,150.99,9.91,1306.01,0,NA,NA,NA,3.24005452274193
"Cecil Shorts","WR","TB",2495341,1987-12-22,6.2,0,14.88,8.76812408671319,164,0.28925,15,-85.4722420634921,1458,150.97,4.215,1307.03,5,NA,NA,NA,3.80284401499927
"Taiwan Jones","RB","OAK",2495467,1988-07-26,0.7,0.06,1.54,0.852447456836295,152,0.1875,21,-85.4966666666667,1459,150.98,3.64,1308.02,5,NA,NA,NA,2.97259461349711
"Paul Lasike","RB","CHI",2553551,1990-06-18,0.525,0,1.27,0.754431353183752,153,0.125,21,-85.6716666666667,1460,NA,NA,NA,0,NA,NA,NA,2.96254332950012
"Chase Reynolds","RB","LAR",2531218,1987-10-22,0.5,0.1,0.9,0.707106781186548,154,0.35,21,-85.6966666666667,1461,170,0,1291,4,NA,NA,NA,2.95769032376479
"Tommylee Lewis","WR","NO",2556752,1992-10-24,5.9715,4.67875,7.12,1.37404112019983,165,0.164,15,-85.7007420634921,1462,160.47,3.53666666666667,1301.53,0,NA,NA,NA,2.87700814003816
"Keshawn Martin","WR","FA",2532900,1990-03-15,5.85,1.17,10.53,8.27314933988261,166,0.13,15,-85.8222420634921,1463,NA,5.83,NA,4,NA,NA,NA,3.74086670423727
"George Atkinson","RB","CLE",2550540,1992-11-29,0.3,0.06,0.54,0.3,155,0.3,22,-85.8966666666667,1464,NA,2.95,NA,2,NA,NA,NA,2.91594263412683
"Nick Williams","WR","ATL",2540279,1990-11-23,5.765,-0.0375,14.45,7.22051937190117,167,0.211500000000001,15,-85.9072420634921,1465,150.98,4.96,1314.02,3,NA,NA,NA,3.60906366769711
"Devin Smith","WR","NYJ",2553434,1992-03-03,5.675,0,15.77,9.71426142328896,168,0.3165,15,-85.9972420634921,1466,150.98,3.795,1315.02,1,NA,NA,NA,3.92131278155343
"Bernard Pierce","RB","DEN",2533545,1991-05-10,0,0,0,0,156,0,22,-86.1966666666667,1467,170,0.905,1297,4,NA,NA,NA,2.88517845266347
"Bronson Hill","RB","JAC",2554357,1993-01-02,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,NA,NA,1,NA,NA,NA,NA
"Chris Polk","RB","HOU",2533037,1989-12-16,0,0,0,NA,156,0,22,-86.1966666666667,1467,170,1.99,1297,4,NA,NA,NA,NA
"Cyrus Gray","RB","ATL",2532851,1989-11-18,0,0,0,0,156,0,22,-86.1966666666667,1467,170,0.995,1297,4,NA,NA,NA,2.88517845266347
"Darrin Reaves","RB","KC",2550596,1993-04-17,0,0,0,0,156,0,22,-86.1966666666667,1467,NA,NA,NA,2,NA,NA,NA,2.88517845266347
"Daryl Richardson","RB","FA",2534789,1990-04-12,0,0,0,0,156,0,22,-86.1966666666667,1467,150.99,1.895,1316.01,4,NA,NA,NA,2.88517845266347
"David Cobb","RB","CHI",2552376,1993-06-03,0,0,0,0,156,0,22,-86.1966666666667,1467,160.475,2.45666666666667,1306.525,1,NA,NA,NA,2.88517845266347
"Derrick Coleman","RB","FA",2534871,1990-10-18,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,NA,NA,4,NA,NA,NA,NA
"Devon Johnson","RB","FA",2556854,1993-07-28,0,0,0,NA,156,NA,22,-86.1966666666667,1467,150.96,2.255,1316.04,0,NA,NA,NA,NA
"Dexter McCluster","RB","SD",497190,1988-08-25,0,0,0,0,156,0,23,-86.1966666666667,1467,NA,6.05,NA,6,NA,NA,NA,2.88517845266347
"Dreamius Smith","RB","FA",2553848,1992-09-08,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,2.43,NA,1,NA,NA,NA,NA
"Dri Archer","RB","BUF",2543596,1991-08-09,0,0,0,0,156,0,22,-86.1966666666667,1467,150.98,3.16,1316.02,2,NA,NA,NA,2.88517845266347
"George Farmer","RB","SEA",2553767,1993-07-04,0,0,0,0,156,0,22,-86.1966666666667,1467,170,0,1297,1,NA,NA,NA,2.88517845266347
"Jhurell Pressley","RB","FA",2556656,1992-05-20,0,0,0,NA,156,0,22,-86.1966666666667,1467,150.98,2.055,1316.02,0,NA,NA,NA,NA
"Joe Banyard","RB","JAC",2535696,1988-11-22,0,0,0,0,156,0,22,-86.1966666666667,1467,150.98,4.07,1316.02,4,NA,NA,NA,2.88517845266347
"Joseph Randle","RB","FA",2540171,1991-12-29,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,1.61,NA,3,NA,NA,NA,NA
"Karlos Williams","RB","PIT",2552380,1993-05-04,0,0,0,0,156,0,22,-86.1966666666667,1467,147.21,11.38,1319.79,1,NA,NA,NA,2.88517845266347
"Keith Marshall","RB","WAS",2555459,1994-02-16,0,0,0,0,156,0,22,-86.1966666666667,1467,160.475,4.29,1306.525,0,NA,NA,NA,2.88517845266347
"Kendall Hunter","RB","NO",2495172,1988-09-16,0,0,0,NA,156,0,22,-86.1966666666667,1467,170,0.755,1297,5,NA,NA,NA,NA
"Mike James","RB","DET",2540224,1991-04-13,0,0,0,0,156,0,22,-86.1966666666667,1467,150.99,2.7,1316.01,3,NA,NA,NA,2.88517845266347
"Montee Ball","RB","FA",2539341,1990-12-05,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,1.52,NA,3,NA,NA,NA,NA
"Nikita Whitlock","RB","NYG",2550270,1991-05-16,0,0,0,0,156,0,22,-86.1966666666667,1467,NA,1.23,NA,2,NA,NA,NA,2.88517845266347
"Rajion Neal","RB","CLE",2550233,1992-03-28,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,5,NA,2,NA,NA,NA,NA
"Ronnie Hillman","RB","SD",2533437,1991-09-14,0,0,0,0,156,0,22,-86.1966666666667,1467,150.92,5,1316.08,4,NA,NA,NA,2.88517845266347
"Silas Redd","RB","WAS",2550529,1992-03-01,0,0,0,0,156,0,22,-86.1966666666667,1467,NA,3.24,NA,2,NA,NA,NA,2.88517845266347
"Stevan Ridley","RB","FA",2495470,1989-01-27,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,4.38,NA,5,NA,NA,NA,NA
"Steven Jackson","RB","NE",2505936,1983-07-22,0,0,0,NA,156,0,22,-86.1966666666667,1467,170,1.395,1297,12,NA,NA,NA,NA
"Terrell Watson","RB","PHI",2553617,1993-08-22,0,0,0,0,156,0,22,-86.1966666666667,1467,150.97,3.29,1316.03,1,NA,NA,NA,2.88517845266347
"Tommy Bohanon","RB","FA",2540225,1990-09-10,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,2,NA,3,NA,NA,NA,NA
"Tra Carson","RB","CIN",2556493,1992-10-24,0,0,0,0,156,0,22,-86.1966666666667,1467,150.99,1,1316.01,0,NA,NA,NA,2.88517845266347
"Tre Madden","RB","SEA",2556603,1993-08-16,0,0,0,0,156,0,22,-86.1966666666667,1467,150.97,2.325,1316.03,0,NA,NA,NA,2.88517845266347
"Tre Mason","RB","LAR",2543502,1993-08-06,0,0,0,0,156,0,22,-86.1966666666667,1467,150.98,4.97,1316.02,2,NA,NA,NA,2.88517845266347
"Tyler Gaffney","RB","FA",2543655,1991-04-20,0,0,0,NA,156,0,22,-86.1966666666667,1467,NA,6.11,NA,2,NA,NA,NA,NA
"Will Tukuafu","RB","SEA",2527672,1984-01-03,0,0,0,0,156,0,22,-86.1966666666667,1467,NA,2,NA,6,NA,NA,NA,2.88517845266347
"Jared Abbrederis","WR","DET",2543774,1990-12-17,5.432,0.69,11.13,5.74660386663288,169,0.177,15,-86.2402420634921,1501,160.48,2.68666666666667,1340.52,2,128,36.1,217,9.0890057776908
"Paul Turner","WR","PHI",2556785,1993-05-10,5.285,-0.048,8.814,3.90808456919755,170,0.13,15,-86.3872420634921,1502,150.99,9.79,1351.01,0,NA,NA,NA,3.19430351587008
"Bradley Marquez","WR","LAR",2553725,1992-12-14,5.225,-0.06,13.49,7.99699162185381,171,0.442380952380953,15,-86.4472420634921,1503,160.49,1.95,1342.51,1,NA,NA,NA,3.70628814680745
"Demarcus Ayers","WR","PIT",2555465,1994-07-07,5.085,1.8,7.962,3.25430868234714,172,0.628214285714285,15,-86.5872420634921,1504,150.97,1.86333333333333,1353.03,0,NA,NA,NA,3.11244222583968
"Josh Lambo","K","SD",2553833,1990-11-19,25.7,7.71,38.77,18.1781920626521,27,1.28333333333333,10,-86.6505185283446,1505,108.34,3.68,1396.66,1,NA,NA,NA,3.0316987886664
"Phil Dawson","K","SF",2500351,1975-01-23,25.5,7.65,39.95,18.3620986454889,28,4.50833333333333,10,-86.8505185283446,1506,109.036666666667,4.78,1396.96333333333,18,NA,NA,NA,3.04038191645779
"Brenton Bersin","WR","CAR",2535966,1990-05-09,4.4802380952381,0.812,8.912,4.14936660193805,173,0.115571428571429,16,-87.192003968254,1507,150.98,1.14,1356.02,3,NA,NA,NA,3.22451518145544
"Jake Lampman","WR","NO",2556882,1993-06-11,4.43333333333333,1.33,7.43,3.51599519655847,174,0.168666666666667,16,-87.2389087301587,1508,151,NA,1357,0,NA,NA,NA,3.14520879932115
"Donteea Dye","WR","TB",2553876,1993-08-20,4.296,1.325,6.815,2.82451128516067,175,0.0751666666666653,16,-87.3762420634921,1509,150.98,5.8,1358.02,1,NA,NA,NA,3.05862597153441
"Chris Harper","WR","SF",2553652,1993-12-07,4.23333333333333,1.27,6.61,3.04010233745876,176,0.0291666666666668,16,-87.4389087301587,1510,150.99,2.83,1359.01,1,NA,NA,NA,3.08562079042434
"Brittan Golden","WR","ARI",2535988,1988-07-20,4.20833333333333,-0.504,8.682,4.67449967613885,177,0.078333333333334,16,-87.4639087301587,1511,150.98,1.56,1360.02,4,NA,NA,NA,3.29026870916477
"Aaron Burbridge","WR","SF",2555362,1993-12-23,4.2,2.66,5.604,1.34809742476821,178,0.184166666666667,16,-87.4722420634921,1512,150.97,3.82,1361.03,0,NA,NA,NA,2.8737596501215
"Chris Matthews","WR","BAL",2531049,1989-10-06,4.06,-0.168,8.82,4.27510623649674,179,0.149166666666666,16,-87.6122420634921,1513,150.96,2.52,1362.04,2,NA,NA,NA,3.24025942791658
"Bryce Treggs","WR","PHI",2556697,1994-04-30,3.97166666666667,-0.048,7.382,3.14936192832065,180,0.345833333333334,16,-87.7005753968254,1514,150.98,1,1363.02,0,NA,NA,NA,3.09930151991597
"Daniel Braverman","WR","CHI",2556144,1993-09-28,3.85,-0.04,7.7,3.85259652701915,181,0.465833333333333,16,-87.8222420634921,1515,150.99,4.13,1364.01,0,NA,NA,NA,3.18735568740876
"Alex Erickson","WR","CIN",2556519,1992-11-06,3.40166666666667,-0.048,6.012,2.77750737572778,182,0.158333333333334,16,-88.2705753968254,1516,150.98,4.32,1365.02,0,NA,NA,NA,3.05274046743424
"Mike Thomas","WR","LAR",2556381,1994-08-16,3.36666666666667,1.34,5.98,2.659991645768,183,0.256666666666666,16,-88.3055753968254,1517,150.97,4.07,1366.03,0,NA,NA,NA,3.03802596136746
"Aaron Dobson","WR","ARI",2539256,1991-07-23,3.12,-0.09,7.93,4.34548616382563,184,0.0300000000000002,16,-88.5522420634921,1518,NA,6.46,NA,3,NA,NA,NA,3.24907191513012
"Trevor Davis","WR","GB",2555413,1993-07-04,3.1,-0.432,9.44,4.54039645846043,185,0.0570833333333334,16,-88.5722420634921,1519,160.46,1.67666666666667,1358.54,0,NA,NA,NA,3.27347723273196
"Damiere Byrd","WR","CAR",2553499,1993-01-27,3.08,0.05,7.565,3.92116819328118,186,0.141083333333333,16,-88.5922420634921,1520,170,0.84,1350,1,NA,NA,NA,3.19594175669129
"Byron Marshall","WR","PHI",2556841,1994-02-13,3.00583333333333,0.924,5.14933333333333,2.32685812846422,187,0.144833333333334,17,-88.6664087301587,1521,160.465,2.53666666666667,1360.535,0,NA,NA,NA,2.99631328883341
"DeAndre Smelter","WR","SF",2552627,1991-12-03,2.872,0,7.13,3.75677734235075,188,0.0328333333333335,17,-88.8002420634921,1522,NA,8.68,NA,1,NA,NA,NA,3.1753578725239
"Devin Street","WR","IND",2543641,1991-03-30,2.85,0.57,5.13,2.85,189,0.0608333333333335,17,-88.8222420634921,1523,150.99,8.96,1372.01,2,NA,NA,NA,3.06181749193143
"Corey Fuller","WR","NO",2540261,1990-06-23,2.82833333333333,-0.24,6.784,3.56989456738182,190,0.102333333333333,17,-88.8439087301587,1524,150.98,2.94,1373.02,3,NA,NA,NA,3.15195770535481
"Javontee Herndon","WR","SD",2550459,1991-06-29,2.75,0.55,4.95,2.75,191,0.0823333333333331,17,-88.9222420634921,1525,150.99,10.58,1374.01,2,NA,NA,NA,3.04929618429728
"Mario Alford","WR","CLE",2552650,1992-02-25,2.702,-0.075,6.83,3.40241326120153,192,0.100333333333334,17,-88.9702420634921,1526,170,1.93,1356,1,NA,NA,NA,3.13098685577829
"Dan Carpenter","K","BUF",2507401,1985-11-25,23.3333333333333,7,36.6,16.8193010820572,29,4.94166666666667,10,-89.0171851950113,1527,160.28,2.75333333333333,1366.72,8,NA,NA,NA,2.96753891000919
"Marcus Easley","WR","BUF",497286,1987-11-02,2.63333333333333,0.03,6.25,3.65361312797194,193,0.193333333333333,17,-89.0389087301587,1528,NA,2.81,NA,6,NA,NA,NA,3.16244036387318
"Seantavius Jones","WR","KC",2550359,1992-08-09,2.57,0,7.196,4.45137057545202,194,0.264,17,-89.1022420634921,1529,160.49,1.965,1368.51,2,NA,NA,NA,3.26233002804647
"Antwan Goodley","WR","GB",2554138,1991-09-06,2.31,0,21.104,13.8346637111279,195,0.0163333333333329,18,-89.3622420634921,1530,150.89,1.43,1379.11,1,NA,NA,NA,4.43724102777813
